main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;All the elements of input.hotelIds[] have LENGTH=8;daikon.inv.unary.stringsequence.SequenceFixedLengthString;(input.hotelIds[..])
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;input.adults >= 1;daikon.inv.unary.scalar.LowerBound;(input.adults)
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;input.checkInDate one of { "2022-09-20", "2022-09-21", "2022-09-22" };daikon.inv.unary.string.OneOfString;(input.checkInDate)
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;input.checkInDate is a Date. Format: YYYY/MM/DD;daikon.inv.unary.string.dates.IsDateYYYYMMDD;(input.checkInDate)
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;input.checkOutDate is a Date. Format: YYYY/MM/DD;daikon.inv.unary.string.dates.IsDateYYYYMMDD;(input.checkOutDate)
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;LENGTH(input.countryOfResidence)==2;daikon.inv.unary.string.FixedLengthString;(input.countryOfResidence)
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;LENGTH(input.currency)==3;daikon.inv.unary.string.FixedLengthString;(input.currency)
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;input.paymentPolicy one of { "DEPOSIT", "GUARANTEE", "NONE" };daikon.inv.unary.string.OneOfString;(input.paymentPolicy)
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;input.boardType one of { "BREAKFAST", "ROOM_ONLY" };daikon.inv.unary.string.OneOfString;(input.boardType)
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;LENGTH(input.boardType)==9;daikon.inv.unary.string.FixedLengthString;(input.boardType)
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::ENTER;input.countryOfResidence is a substring of input.boardType;daikon.inv.binary.twoString.StdString$SubString;(input.countryOfResidence, input.boardType)
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::EXIT;All the elements of input.hotelIds[] have LENGTH=8;daikon.inv.unary.stringsequence.SequenceFixedLengthString;(input.hotelIds[..])
main.shoppinghotel-offers.getMultiHotelOffers&200&data&offers&price&taxes(main.getMultiHotelOffers&Input):::EXIT;input.adults >= 1;daikon.inv.unary.scalar.LowerBound;(input.adults)
